Year,Age,mx
1958,19,0.0017
1958,20,0.0018
1958,21,0.0019
1958,22,0.00191
1958,23,0.00184
1958,24,0.00187
1958,25,0.00179
1958,26,0.00167
1958,27,0.00161
1958,28,0.00167
1958,29,0.00177
1958,30,0.00184
1958,31,0.00191
1958,32,0.00206
1958,33,0.00214
1958,34,0.00225
1958,35,0.00243
1958,36,0.00257
1958,37,0.00274
1958,38,0.00316
1958,39,0.00351
1958,40,0.0038
1958,41,0.00417
1958,42,0.00468
1958,43,0.0051
1958,44,0.00553
1958,45,0.00608
1958,46,0.00672
1958,47,0.00744
1958,48,0.00812
1958,49,0.00903
1958,50,0.01022
1958,51,0.01137
1958,52,0.01245
1958,53,0.0136
1958,54,0.01476
1958,55,0.01588
1958,56,0.01722
1958,57,0.01839
1958,58,0.01948
1958,59,0.02175
1958,60,0.02407
1958,61,0.02596
1958,62,0.02798
1958,63,0.03057
1958,64,0.03314
1958,65,0.03567
1958,66,0.03878
1958,67,0.04223
1958,68,0.04485
1958,69,0.04673
1958,70,0.05073
1958,71,0.05513
1958,72,0.05862
1958,73,0.06208
1958,74,0.06754
1958,75,0.07378
1958,76,0.08019
1958,77,0.08588
1958,78,0.09422
1958,79,0.10242
1958,80,0.11486
1958,81,0.12205
1958,82,0.13038
1958,83,0.14297
1958,84,0.15999
1958,85,0.17287
1958,86,0.18437
1958,87,0.19818
1958,88,0.2173
1958,89,0.23066
1958,90,0.2583
1958,91,0.26041
1958,92,0.28988
1958,93,0.30456
1958,94,0.32325
1958,95,0.34253
1958,96,0.36386
1958,97,0.38574
1958,98,0.40809
1958,99,0.43083
1958,100,0.45386
1958,101,0.4771
1958,102,0.50043
1958,103,0.52376
1958,104,0.54699
1958,105,0.57001
1958,106,0.59274
1958,107,0.61507
1958,108,0.63693
1958,109,0.65824
1958,110+,0.67893
1959,0,0.03088
1959,1,0.00184
1959,2,0.00117
1959,3,0.00087
1959,4,0.00074
1959,5,0.00067
1959,6,0.00061
1959,7,0.00055
1959,8,0.00052
1959,9,0.00051
1959,10,0.00051
1959,11,0.00052
1959,12,0.00055
1959,13,0.00065
1959,14,0.00074
1959,15,0.00093
1959,16,0.00115
1959,17,0.00138
1959,18,0.00155
1959,19,0.00166
1959,20,0.00182
1959,21,0.00198
1959,22,0.00191
1959,23,0.00175
1959,24,0.0017
1959,25,0.0018
1959,26,0.00171
1959,27,0.00166
1959,28,0.00166
1959,29,0.00175
1959,30,0.00189
1959,31,0.0019
1959,32,0.00203
1959,33,0.00212
1959,34,0.00228
1959,35,0.00244
1959,36,0.00258
1959,37,0.00273
1959,38,0.00313
1959,39,0.00343
1959,40,0.00379
1959,41,0.00378
1959,42,0.00463
1959,43,0.00505
1959,44,0.00561
1959,45,0.00616
1959,46,0.00663
1959,47,0.00748
1959,48,0.00827
1959,49,0.00909
1959,50,0.01009
1959,51,0.01104
1959,52,0.01246
1959,53,0.01349
1959,54,0.01451
1959,55,0.0155
1959,56,0.01665
1959,57,0.01731
1959,58,0.02055
1959,59,0.02283
1959,60,0.0234
1959,61,0.02457
1959,62,0.02799
1959,63,0.03116
1959,64,0.0331
1959,65,0.03659
1959,66,0.03757
1959,67,0.04136
1959,68,0.04286
1959,69,0.04594
1959,70,0.05137
1959,71,0.0529
1959,72,0.05767
1959,73,0.06118
1959,74,0.06841
1959,75,0.07434
1959,76,0.07823
1959,77,0.08169
1959,78,0.0925
1959,79,0.10235
1959,80,0.11239
1959,81,0.11696
1959,82,0.13096
1959,83,0.14267
1959,84,0.15637
1959,85,0.16728
1959,86,0.18417
1959,87,0.19953
1959,88,0.21185
1959,89,0.23394
1959,90,0.24862
1959,91,0.25409
1959,92,0.27711
1959,93,0.30449
1959,94,0.32034
1959,95,0.33825
1959,96,0.35948
1959,97,0.38126
1959,98,0.40354
1959,99,0.42622
1959,100,0.44921
1959,101,0.47243
1959,102,0.49576
1959,103,0.51911
1959,104,0.54238
1959,105,0.56546
1959,106,0.58827
1959,107,0.6107
1959,108,0.63267
1959,109,0.65411
1959,110+,0.67494
1960,0,0.03061
1960,1,0.00189
1960,2,0.00118
1960,3,0.00093
1960,4,0.00075
1960,5,0.00063
1960,6,0.00061
1960,7,0.00056
1960,8,0.00053
1960,9,0.00046
1960,10,0.00046
1960,11,0.00049
1960,12,0.0005
1960,13,0.0006
1960,14,0.0007
1960,15,0.00084
1960,16,0.00112
1960,17,0.0013
1960,18,0.00157
1960,19,0.00175
1960,20,0.00181
1960,21,0.00186
1960,22,0.00181
1960,23,0.00169
1960,24,0.00174
1960,25,0.00183
1960,26,0.00174
1960,27,0.00169
1960,28,0.00168
1960,29,0.00178
1960,30,0.00184
1960,31,0.00186
1960,32,0.002
1960,33,0.00218
1960,34,0.00218
1960,35,0.00244
1960,36,0.00259
1960,37,0.00277
1960,38,0.00318
1960,39,0.00352
1960,40,0.00383
1960,41,0.00407
1960,42,0.00467
1960,43,0.00495
1960,44,0.00557
1960,45,0.00625
1960,46,0.00675
1960,47,0.00755
1960,48,0.0084
1960,49,0.00927
1960,50,0.0106
1960,51,0.01116
1960,52,0.01276
1960,53,0.01349
1960,54,0.0146
1960,55,0.01581
1960,56,0.01664
1960,57,0.01811
1960,58,0.01914
1960,59,0.02325
1960,60,0.02526
1960,61,0.02492
1960,62,0.02855
1960,63,0.03051
1960,64,0.03454
1960,65,0.03836
1960,66,0.03767
1960,67,0.0425
1960,68,0.04381
1960,69,0.04561
1960,70,0.05239
1960,71,0.05434
1960,72,0.0613
1960,73,0.0624
1960,74,0.06906
1960,75,0.0763
1960,76,0.08031
1960,77,0.08427
1960,78,0.09335
1960,79,0.10155
1960,80,0.11639
1960,81,0.11692
1960,82,0.13386
1960,83,0.1435
1960,84,0.16001
1960,85,0.17165
1960,86,0.18502
1960,87,0.20294
1960,88,0.21626
1960,89,0.22868
1960,90,0.2548
1960,91,0.24905
1960,92,0.28387
1960,93,0.31149
1960,94,0.32106
1960,95,0.3418
1960,96,0.36305
1960,97,0.38485
1960,98,0.40712
1960,99,0.42978
1960,100,0.45274
1960,101,0.4759
1960,102,0.49916
1960,103,0.52243
1960,104,0.5456
1960,105,0.56858
1960,106,0.59126
1960,107,0.61356
1960,108,0.6354
1960,109,0.65669
1960,110+,0.67737
1961,0,0.02933
1961,1,0.00177
1961,2,0.0011
1961,3,0.00086
1961,4,0.0007
1961,5,0.00061
1961,6,0.0006
1961,7,0.0005
1961,8,0.00047
1961,9,0.00045
1961,10,0.00044
1961,11,0.00046
1961,12,0.00051
1961,13,0.00058
1961,14,0.00065
1961,15,0.00081
1961,16,0.00106
1961,17,0.00128
1961,18,0.00143
1961,19,0.00164
1961,20,0.00169
1961,21,0.0018
1961,22,0.00185
1961,23,0.00179
1961,24,0.00165
1961,25,0.00164
1961,26,0.00165
1961,27,0.00166
1961,28,0.00171
1961,29,0.0017
1961,30,0.00186
1961,31,0.00188
1961,32,0.00191
1961,33,0.00204
1961,34,0.00221
1961,35,0.00238
1961,36,0.00261
1961,37,0.00276
1961,38,0.00302
1961,39,0.00339
1961,40,0.00379
1961,41,0.00412
1961,42,0.00447
1961,43,0.00494
1961,44,0.00548
1961,45,0.00595
1961,46,0.00653
1961,47,0.00751
1961,48,0.00807
1961,49,0.00878
1961,50,0.01028
1961,51,0.01116
1961,52,0.01197
1961,53,0.01309
1961,54,0.01397
1961,55,0.01536
1961,56,0.01632
1961,57,0.01761
1961,58,0.01944
1961,59,0.02081
1961,60,0.02506
1961,61,0.02688
1961,62,0.02739
1961,63,0.02947
1961,64,0.03227
1961,65,0.03738
1961,66,0.03782
1961,67,0.04116
1961,68,0.04398
1961,69,0.04455
1961,70,0.04869
1961,71,0.05234
1961,72,0.06008
1961,73,0.06195
1961,74,0.06466
1961,75,0.07409
1961,76,0.07815
1961,77,0.08431
1961,78,0.09201
1961,79,0.0987
1961,80,0.11154
1961,81,0.11977
1961,82,0.12857
1961,83,0.14376
1961,84,0.1559
1961,85,0.17167
1961,86,0.18239
1961,87,0.1978
1961,88,0.21205
1961,89,0.22994
1961,90,0.23899
1961,91,0.25857
1961,92,0.27568
1961,93,0.29997
1961,94,0.33164
1961,95,0.33821
1961,96,0.35941
1961,97,0.38118
1961,98,0.40343
1961,99,0.42609
1961,100,0.44906
1961,101,0.47226
1961,102,0.49557
1961,103,0.5189
1961,104,0.54216
1961,105,0.56522
1961,106,0.58801
1961,107,0.61043
1961,108,0.63239
1961,109,0.65382
1961,110+,0.67464
1962,0,0.02924
1962,1,0.00167
1962,2,0.00108
1962,3,0.00084
1962,4,0.00065
1962,5,0.0006
1962,6,0.00056
1962,7,0.0005
1962,8,0.00047
1962,9,0.00045
1962,10,0.00043
1962,11,0.00045
1962,12,0.0005
1962,13,0.00059
1962,14,0.00067
1962,15,0.00076
1962,16,0.00105
1962,17,0.00126
1962,18,0.00153
1962,19,0.00172
1962,20,0.00172
1962,21,0.00185
1962,22,0.00178
1962,23,0.00184
1962,24,0.00172
1962,25,0.00171
1962,26,0.00165
1962,27,0.00165
1962,28,0.00169
1962,29,0.00174
1962,30,0.00179
1962,31,0.00186
1962,32,0.00198
1962,33,0.00211
1962,34,0.00226
1962,35,0.00249
1962,36,0.0026
1962,37,0.00296
1962,38,0.00316
1962,39,0.00335
1962,40,0.00376
1962,41,0.00402
1962,42,0.00461
1962,43,0.00487
1962,44,0.00557
1962,45,0.00611
1962,46,0.00652
1962,47,0.00739
1962,48,0.00823
1962,49,0.00916
1962,50,0.01005
1962,51,0.01132
1962,52,0.01263
1962,53,0.01294
1962,54,0.01461
1962,55,0.01503
1962,56,0.01631
1962,57,0.018
1962,58,0.01997
1962,59,0.02182
1962,60,0.02318
1962,61,0.02726
1962,62,0.0303
1962,63,0.02946
1962,64,0.03263
1962,65,0.037
1962,66,0.03905
1962,67,0.04216
1962,68,0.04413
1962,69,0.0467
1962,70,0.04954
1962,71,0.0503
1962,72,0.06009
1962,73,0.06437
1962,74,0.06916
1962,75,0.07275
1962,76,0.08004
1962,77,0.08705
1962,78,0.0955
1962,79,0.10182
1962,80,0.1126
1962,81,0.11772
1962,82,0.13614
1962,83,0.14399
1962,84,0.15902
1962,85,0.1741
1962,86,0.18504
1962,87,0.20528
1962,88,0.21468
1962,89,0.24119
1962,90,0.25763
1962,91,0.25902
1962,92,0.3005
1962,93,0.30427
1962,94,0.32607
1962,95,0.35291
1962,96,0.37542
1962,97,0.39848
1962,98,0.42199
1962,99,0.44587
1962,100,0.47
1962,101,0.49427
1962,102,0.51856
1962,103,0.54277
1962,104,0.56678
1962,105,0.59048
1962,106,0.61377
1962,107,0.63654
1962,108,0.65873
1962,109,0.68023
1962,110+,0.701
1963,0,0.02912
1963,1,0.00177
1963,2,0.00112
1963,3,0.00084
1963,4,0.00068
1963,5,0.00059
1963,6,0.00057
1963,7,0.00052
1963,8,0.00044
1963,9,0.00046
1963,10,0.00043
1963,11,0.00044
1963,12,0.00047
1963,13,0.00056
1963,14,0.00065
1963,15,0.00084
1963,16,0.00112
1963,17,0.00128
1963,18,0.00153
1963,19,0.0017
1963,20,0.00174
1963,21,0.00187
1963,22,0.00185
1963,23,0.00185
1963,24,0.00174
1963,25,0.00175
1963,26,0.00174
1963,27,0.00175
1963,28,0.00185
1963,29,0.00175
1963,30,0.00178
1963,31,0.00183
1963,32,0.00202
1963,33,0.00221
1963,34,0.00236
1963,35,0.00249
1963,36,0.00271
1963,37,0.0029
1963,38,0.00327
1963,39,0.00348
1963,40,0.00375
1963,41,0.00403
1963,42,0.00473
1963,43,0.00506
1963,44,0.00549
1963,45,0.00619
1963,46,0.00671
1963,47,0.00755
1963,48,0.00835
1963,49,0.00925
1963,50,0.01026
1963,51,0.01093
1963,52,0.01279
1963,53,0.01374
1963,54,0.01422
1963,55,0.01558
1963,56,0.01669
1963,57,0.01844
1963,58,0.02034
1963,59,0.02247
1963,60,0.02445
1963,61,0.02516
1963,62,0.03166
1963,63,0.03275
1963,64,0.03209
1963,65,0.03738
1963,66,0.03879
1963,67,0.04318
1963,68,0.04576
1963,69,0.04768
1963,70,0.05284
1963,71,0.05317
1963,72,0.05914
1963,73,0.06535
1963,74,0.07202
1963,75,0.07792
1963,76,0.0797
1963,77,0.08813
1963,78,0.09775
1963,79,0.10504
1963,80,0.11534
1963,81,0.12095
1963,82,0.13511
1963,83,0.15285
1963,84,0.16021
1963,85,0.17716
1963,86,0.19024
1963,87,0.20884
1963,88,0.22509
1963,89,0.24281
1963,90,0.26493
1963,91,0.26776
1963,92,0.28665
1963,93,0.3236
1963,94,0.33067
1963,95,0.35974
1963,96,0.38249
1963,97,0.40577
1963,98,0.42949
1963,99,0.45353
1963,100,0.47779
1963,101,0.50215
1963,102,0.52651
1963,103,0.55074
1963,104,0.57473
1963,105,0.59837
1963,106,0.62156
1963,107,0.64422
1963,108,0.66624
1963,109,0.68756
1963,110+,0.70812
1964,0,0.02863
1964,1,0.00166
1964,2,0.00112
1964,3,0.00082
1964,4,0.00072
1964,5,0.0006
1964,6,0.00055
1964,7,0.0005
1964,8,0.0005
1964,9,0.00042
1964,10,0.00042
1964,11,0.00047
1964,12,0.00046
1964,13,0.00058
1964,14,0.00069
1964,15,0.00087
1964,16,0.00108
1964,17,0.00138
1964,18,0.00165
1964,19,0.00184
1964,20,0.0018
1964,21,0.0019
1964,22,0.00182
1964,23,0.00187
1964,24,0.00182
1964,25,0.0018
1964,26,0.00181
1964,27,0.00177
1964,28,0.00181
1964,29,0.00185
1964,30,0.00189
1964,31,0.00195
1964,32,0.00215
1964,33,0.00225
1964,34,0.00244
1964,35,0.00247
1964,36,0.00272
1964,37,0.00303
1964,38,0.0032
1964,39,0.00359
1964,40,0.00389
1964,41,0.00397
1964,42,0.00474
1964,43,0.00512
1964,44,0.00574
1964,45,0.00606
1964,46,0.0068
1964,47,0.00749
1964,48,0.00817
1964,49,0.00905
1964,50,0.01024
1964,51,0.01094
1964,52,0.01213
1964,53,0.01325
1964,54,0.01442
1964,55,0.01522
1964,56,0.01668
1964,57,0.01797
1964,58,0.01966
1964,59,0.02202
1964,60,0.02444
1964,61,0.02576
1964,62,0.02879
1964,63,0.03228
1964,64,0.03441
1964,65,0.03509
1964,66,0.03734
1964,67,0.04181
1964,68,0.04441
1964,69,0.04733
1964,70,0.05088
1964,71,0.05318
1964,72,0.05896
1964,73,0.0609
1964,74,0.06957
1964,75,0.07691
1964,76,0.08074
1964,77,0.0821
1964,78,0.0939
1964,79,0.10213
1964,80,0.1118
1964,81,0.11459
1964,82,0.13151
1964,83,0.14189
1964,84,0.16001
1964,85,0.16614
1964,86,0.18397
1964,87,0.19821
1964,88,0.2111
1964,89,0.23095
1964,90,0.25101
1964,91,0.25605
1964,92,0.27192
1964,93,0.30071
1964,94,0.31323
1964,95,0.33995
1964,96,0.36145
1964,97,0.38352
1964,98,0.40608
1964,99,0.42904
1964,100,0.45232
1964,101,0.4758
1964,102,0.49939
1964,103,0.52299
1964,104,0.54648
1964,105,0.56977
1964,106,0.59275
1964,107,0.61533
1964,108,0.63743
1964,109,0.65896
1964,110+,0.67986
1965,0,0.02778
1965,1,0.00164
1965,2,0.00106
1965,3,0.00082
1965,4,0.0007
1965,5,0.00061
1965,6,0.00053
1965,7,0.0005
1965,8,0.00046
1965,9,0.00044
1965,10,0.00042
1965,11,0.00044
1965,12,0.00048
1965,13,0.00056
1965,14,0.00065
1965,15,0.00087
1965,16,0.00112
1965,17,0.00137
1965,18,0.00167
1965,19,0.00188
1965,20,0.00176
1965,21,0.00199
1965,22,0.00194
1965,23,0.00186
1965,24,0.00175
1965,25,0.00179
1965,26,0.00185
1965,27,0.0018
1965,28,0.00188
1965,29,0.00189
1965,30,0.00193
1965,31,0.00205
1965,32,0.00208
1965,33,0.00221
1965,34,0.00227
1965,35,0.00264
1965,36,0.0027
1965,37,0.00299
1965,38,0.00324
1965,39,0.00353
1965,40,0.00396
1965,41,0.00415
1965,42,0.00458
1965,43,0.00504
1965,44,0.00562
1965,45,0.00631
1965,46,0.00652
1965,47,0.00756
1965,48,0.00817
1965,49,0.00899
1965,50,0.01042
1965,51,0.01106
1965,52,0.01236
1965,53,0.01317
1965,54,0.01457
1965,55,0.0155
1965,56,0.01646
1965,57,0.01815
1965,58,0.01977
1965,59,0.02185
1965,60,0.02445
1965,61,0.02634
1965,62,0.02988
1965,63,0.03057
1965,64,0.03493
1965,65,0.03788
1965,66,0.03623
1965,67,0.04102
1965,68,0.04449
1965,69,0.0485
1965,70,0.05228
1965,71,0.05295
1965,72,0.06023
1965,73,0.06218
1965,74,0.06703
1965,75,0.07626
1965,76,0.083
1965,77,0.0874
1965,78,0.09154
1965,79,0.10379
1965,80,0.11394
1965,81,0.11754
1965,82,0.13168
1965,83,0.14469
1965,84,0.15769
1965,85,0.17499
1965,86,0.18352
1965,87,0.20091
1965,88,0.2124
1965,89,0.23357
1965,90,0.25887
1965,91,0.25467
1965,92,0.28256
1965,93,0.31076
1965,94,0.32338
1965,95,0.3447
1965,96,0.36641
1965,97,0.38867
1965,98,0.41141
1965,99,0.43453
1965,100,0.45794
1965,101,0.48154
1965,102,0.50522
1965,103,0.52888
1965,104,0.5524
1965,105,0.5757
1965,106,0.59866
1965,107,0.6212
1965,108,0.64323
1965,109,0.66467
1965,110+,0.68545
1966,0,0.02694
1966,1,0.0017
1966,2,0.00106
1966,3,0.00081
1966,4,0.00069
1966,5,0.00062
1966,6,0.00056
1966,7,0.00049
1966,8,0.00047
1966,9,0.00042
1966,10,0.00042
1966,11,0.00044
1966,12,0.00046
1966,13,0.00058
1966,14,0.00068
1966,15,0.00085
1966,16,0.00122
1966,17,0.00153
1966,18,0.00187
1966,19,0.00185
1966,20,0.00197
1966,21,0.00203
1966,22,0.00209
1966,23,0.00202
1966,24,0.00184
1966,25,0.00189
1966,26,0.00191
1966,27,0.00188
1966,28,0.00181
1966,29,0.00191
1966,30,0.00192
1966,31,0.00205
1966,32,0.00219
1966,33,0.0023
1966,34,0.00233
1966,35,0.00257
1966,36,0.00282
1966,37,0.00288
1966,38,0.0034
1966,39,0.00355
1966,40,0.00386
1966,41,0.00437
1966,42,0.00479
1966,43,0.00514
1966,44,0.00559
1966,45,0.00638
1966,46,0.00699
1966,47,0.00743
1966,48,0.00831
1966,49,0.00902
1966,50,0.01041
1966,51,0.0111
1966,52,0.0126
1966,53,0.01338
1966,54,0.01437
1966,55,0.01587
1966,56,0.01697
1966,57,0.01809
1966,58,0.02046
1966,59,0.02221
1966,60,0.02455
1966,61,0.02639
1966,62,0.03012
1966,63,0.0321
1966,64,0.03278
1966,65,0.03861
1966,66,0.03964
1966,67,0.04042
1966,68,0.04416
1966,69,0.04664
1966,70,0.0533
1966,71,0.05384
1966,72,0.05982
1966,73,0.06435
1966,74,0.06836
1966,75,0.07478
1966,76,0.08157
1966,77,0.09094
1966,78,0.09785
1966,79,0.09919
1966,80,0.11471
1966,81,0.11808
1966,82,0.13046
1966,83,0.14389
1966,84,0.15922
1966,85,0.17075
1966,86,0.18765
1966,87,0.19838
1966,88,0.21321
1966,89,0.2291
1966,90,0.25405
1966,91,0.26759
1966,92,0.28262
1966,93,0.30275
1966,94,0.32037
1966,95,0.34254
1966,96,0.36402
1966,97,0.38604
1966,98,0.40855
1966,99,0.43144
1966,100,0.45463
1966,101,0.47802
1966,102,0.50151
1966,103,0.52499
1966,104,0.54836
1966,105,0.57152
1966,106,0.59437
1966,107,0.61682
1966,108,0.63878
1966,109,0.66018
1966,110+,0.68094
1967,0,0.02568
1967,1,0.00153
1967,2,0.00102
1967,3,0.00081
1967,4,0.00067
1967,5,0.0006
1967,6,0.00054
1967,7,0.00048
1967,8,0.00044
1967,9,0.00043
1967,10,0.00041
1967,11,0.00042
1967,12,0.00049
1967,13,0.00055
1967,14,0.00069
1967,15,0.00086
1967,16,0.00121
1967,17,0.00145
1967,18,0.00181
1967,19,0.00202
1967,20,0.00189
1967,21,0.00212
1967,22,0.00221
1967,23,0.0021
1967,24,0.00185
1967,25,0.00188
1967,26,0.00186
1967,27,0.00203
1967,28,0.00196
1967,29,0.00187
1967,30,0.00189
1967,31,0.00206
1967,32,0.0022
1967,33,0.00232
1967,34,0.00242
1967,35,0.00265
1967,36,0.00279
1967,37,0.00299
1967,38,0.0034
1967,39,0.00364
1967,40,0.00391
1967,41,0.00429
1967,42,0.00478
1967,43,0.00515
1967,44,0.00549
1967,45,0.00629
1967,46,0.00673
1967,47,0.0076
1967,48,0.00811
1967,49,0.00908
1967,50,0.00983
1967,51,0.01077
1967,52,0.01212
1967,53,0.0134
1967,54,0.01439
1967,55,0.01517
1967,56,0.01693
1967,57,0.01837
1967,58,0.01986
1967,59,0.02194
1967,60,0.02372
1967,61,0.02576
1967,62,0.02898
1967,63,0.03121
1967,64,0.03328
1967,65,0.0354
1967,66,0.03913
1967,67,0.04248
1967,68,0.04143
1967,69,0.04604
1967,70,0.05067
1967,71,0.0539
1967,72,0.06054
1967,73,0.06403
1967,74,0.0696
1967,75,0.07387
1967,76,0.07783
1967,77,0.08665
1967,78,0.09641
1967,79,0.10307
1967,80,0.10953
1967,81,0.11707
1967,82,0.12794
1967,83,0.1421
1967,84,0.15436
1967,85,0.16539
1967,86,0.18093
1967,87,0.20027
1967,88,0.20228
1967,89,0.22785
1967,90,0.24238
1967,91,0.26426
1967,92,0.28722
1967,93,0.29769
1967,94,0.32517
1967,95,0.33758
1967,96,0.35903
1967,97,0.38107
1967,98,0.40361
1967,99,0.42656
1967,100,0.44983
1967,101,0.47332
1967,102,0.49693
1967,103,0.52056
1967,104,0.5441
1967,105,0.56743
1967,106,0.59048
1967,107,0.61313
1967,108,0.6353
1967,109,0.65692
1967,110+,0.6779
1968,0,0.02549
1968,1,0.00151
1968,2,0.00102
1968,3,0.00079
1968,4,0.00067
1968,5,0.00063
1968,6,0.00056
1968,7,0.0005
1968,8,0.00048
1968,9,0.00044
1968,10,0.0004
1968,11,0.00045
1968,12,0.00048
1968,13,0.00061
1968,14,0.00071
1968,15,0.0009
1968,16,0.00131
1968,17,0.00163
1968,18,0.00197
1968,19,0.00205
1968,20,0.00205
1968,21,0.00231
1968,22,0.00231
1968,23,0.00222
1968,24,0.002
1968,25,0.002
1968,26,0.00203
1968,27,0.002
1968,28,0.00201
1968,29,0.0021
1968,30,0.00202
1968,31,0.00219
1968,32,0.00229
1968,33,0.00241
1968,34,0.00249
1968,35,0.00277
1968,36,0.00284
1968,37,0.00313
1968,38,0.00355
1968,39,0.00361
1968,40,0.00412
1968,41,0.0044
1968,42,0.00489
1968,43,0.00533
1968,44,0.00561
1968,45,0.00635
1968,46,0.00695
1968,47,0.00771
1968,48,0.00856
1968,49,0.00926
1968,50,0.0103
1968,51,0.01088
1968,52,0.0122
1968,53,0.01331
1968,54,0.01479
1968,55,0.01606
1968,56,0.01703
1968,57,0.01895
1968,58,0.02084
1968,59,0.022
1968,60,0.02476
1968,61,0.02596
1968,62,0.02945
1968,63,0.03197
1968,64,0.0344
1968,65,0.03797
1968,66,0.03754
1968,67,0.04427
1968,68,0.04633
1968,69,0.04614
1968,70,0.05204
1968,71,0.05528
1968,72,0.06421
1968,73,0.06629
1968,74,0.07156
1968,75,0.07776
1968,76,0.08142
1968,77,0.08667
1968,78,0.09704
1968,79,0.10782
1968,80,0.11413
1968,81,0.11659
1968,82,0.13224
1968,83,0.14358
1968,84,0.15706
1968,85,0.17069
1968,86,0.18365
1968,87,0.19547
1968,88,0.21511
1968,89,0.22851
1968,90,0.25326
1968,91,0.26909
1968,92,0.29629
1968,93,0.30717
1968,94,0.3249
1968,95,0.34423
1968,96,0.36599
1968,97,0.3883
1968,98,0.41109
1968,99,0.43427
1968,100,0.45774
1968,101,0.4814
1968,102,0.50514
1968,103,0.52886
1968,104,0.55246
1968,105,0.57581
1968,106,0.59883
1968,107,0.62143
1968,108,0.64351
1968,109,0.665
1968,110+,0.68582
1969,0,0.02463
1969,1,0.00142
1969,2,0.00099
1969,3,0.00078
1969,4,0.00066
1969,5,0.00059
1969,6,0.00054
1969,7,0.0005
1969,8,0.00047
1969,9,0.00049
1969,10,0.00041
1969,11,0.00041
1969,12,0.00048
1969,13,0.00055
1969,14,0.00073
1969,15,0.00094
1969,16,0.00138
1969,17,0.00167
1969,18,0.00208
1969,19,0.0022
1969,20,0.00217
1969,21,0.00235
1969,22,0.00233
1969,23,0.00231
1969,24,0.00215
1969,25,0.00208
1969,26,0.00201
1969,27,0.00198
1969,28,0.00219
1969,29,0.00213
1969,30,0.00207
1969,31,0.00219
1969,32,0.00222
1969,33,0.00243
1969,34,0.00254
1969,35,0.00278
1969,36,0.0029
1969,37,0.00317
1969,38,0.0034
1969,39,0.00379
1969,40,0.00409
1969,41,0.00433
1969,42,0.005
1969,43,0.0053
1969,44,0.00587
1969,45,0.00641
1969,46,0.00684
1969,47,0.00774
1969,48,0.00819
1969,49,0.0092
1969,50,0.00988
1969,51,0.01067
1969,52,0.01177
1969,53,0.01297
1969,54,0.01447
1969,55,0.01556
1969,56,0.01715
1969,57,0.01837
1969,58,0.02029
1969,59,0.02221
1969,60,0.02334
1969,61,0.02601
1969,62,0.02859
1969,63,0.03043
1969,64,0.0332
1969,65,0.03664
1969,66,0.03799
1969,67,0.04
1969,68,0.04619
1969,69,0.04861
1969,70,0.0495
1969,71,0.0539
1969,72,0.0606
1969,73,0.06644
1969,74,0.07107
1969,75,0.07564
1969,76,0.08225
1969,77,0.08526
1969,78,0.09304
1969,79,0.10386
1969,80,0.11314
1969,81,0.11592
1969,82,0.12785
1969,83,0.14128
1969,84,0.15565
1969,85,0.16363
1969,86,0.1801
1969,87,0.19148
1969,88,0.20481
1969,89,0.22662
1969,90,0.23699
1969,91,0.25715
1969,92,0.28022
1969,93,0.3067
1969,94,0.31901
1969,95,0.33184
1969,96,0.35261
1969,97,0.37395
1969,98,0.3958
1969,99,0.41807
1969,100,0.44068
1969,101,0.46354
1969,102,0.48656
1969,103,0.50963
1969,104,0.53266
1969,105,0.55555
1969,106,0.57821
1969,107,0.60054
1969,108,0.62246
1969,109,0.6439
1969,110+,0.66477
1970,0,0.02389
1970,1,0.00135
1970,2,0.00095
1970,3,0.00079
1970,4,0.00064
1970,5,0.0006
1970,6,0.00053
1970,7,0.00048
1970,8,0.00046
1970,9,0.00044
1970,10,0.00041
1970,11,0.00042
1970,12,0.00047
1970,13,0.00055
1970,14,0.00072
1970,15,0.00093
1970,16,0.0013
1970,17,0.00161
1970,18,0.00198
1970,19,0.00213
1970,20,0.00215
1970,21,0.0023
1970,22,0.00238
1970,23,0.00212
1970,24,0.00213
1970,25,0.00208
1970,26,0.00202
1970,27,0.00195
1970,28,0.00202
1970,29,0.00199
1970,30,0.00206
1970,31,0.00223
1970,32,0.00229
1970,33,0.00235
1970,34,0.00251
1970,35,0.00274
1970,36,0.00291
1970,37,0.00309
1970,38,0.00328
1970,39,0.00369
1970,40,0.00409
1970,41,0.00422
1970,42,0.0049
1970,43,0.00524
1970,44,0.00581
1970,45,0.00639
1970,46,0.0068
1970,47,0.00749
1970,48,0.00818
1970,49,0.00905
1970,50,0.00984
1970,51,0.01032
1970,52,0.01193
1970,53,0.01262
1970,54,0.0143
1970,55,0.01563
1970,56,0.01697
1970,57,0.01866
1970,58,0.01993
1970,59,0.02187
1970,60,0.02375
1970,61,0.0247
1970,62,0.02821
1970,63,0.03042
1970,64,0.03262
1970,65,0.03632
1970,66,0.0375
1970,67,0.04082
1970,68,0.0431
1970,69,0.04883
1970,70,0.05161
1970,71,0.05148
1970,72,0.0594
1970,73,0.06415
1970,74,0.07076
1970,75,0.07533
1970,76,0.08031
1970,77,0.08567
1970,78,0.09313
1970,79,0.10011
1970,80,0.10813
1970,81,0.11468
1970,82,0.12607
1970,83,0.13635
1970,84,0.14939
1970,85,0.1613
